Month,Week,BU,Country,Global Category,SKU Code,SKU-Desc,Location Code,Location Desc,Total Inv ($K),Active Inv ($K),Blocked Inv ($K),Excess Inv ($K),IWND Inv ($K),Low Inv ($K),NPI Inv ($K),DIFC,Min Bnd Days,Max Bnd Days,RCA,Driver,DIOH Opp,Comments,Included in Provision,Timing of resolution (M),RCA Status
Jun-2022,202226,ANZ,Australia,CHOCOLATE,960176,960176 - 80G CRUNCHIE,AU51,AU VDC DANDENONG,77,61,16,0,0,0,16,37,14,49,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,4001481,4001481 - 220G SOUR PATCH MAX,NZ53,NZ ADC AUCKLAND,28,12,0,16,0,0,16,51,12,26,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4253160,4253160 - 58G CADBURY CARAMILK TWIRL 2019,NZ52,NZ DORMANT NI PLANT,16,0,0,0,16,0,16,999,31,66,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,620756,620756 - 15KG GOLD CHIPS,AU51,AU VDC DANDENONG,16,0,0,16,0,0,16,211,24,38,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,621971,621971 - 2KG PASCALL PLANES,NZ53,NZ ADC AUCKLAND,20,4,0,16,0,0,16,176,21,28,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,BISCUITS,4265762,4265762 - RITZ 180G CRACKER BITES SWEET CHILLI 6CA,NZ55,CHRISTCHURCH DC,18,0,16,0,0,2,16,9,24,31,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,4011208,4011208 - TONE 4KG NEW TINY 8G DARK BULK,AU51,AU VDC DANDENONG,31,15,7,8,0,0,16,65,14,35,Demand reduction (forward),Supply,Y,,,,RCA Available
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4276214,4276214 - FRYS 55G TURKISH DELIGHT 6CA,NZ53,NZ ADC AUCKLAND,34,19,0,16,0,0,16,41,18,19,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4224657,4224657 - 265G CADBURY FAVOURITES 2018,NZ53,NZ ADC AUCKLAND,101,85,0,16,0,0,16,36,21,35,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,617558,617558 - PASCALL MINTIES 3X2KG NZ,NZ53,NZ ADC AUCKLAND,36,21,2,14,0,0,15,90,24,52,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,4273131,4273131 - 640G TOBLERONE MILK CHOC GIFT BOX COSTCO,AU52,AU MDC RINGWOOD,15,0,1,0,14,0,15,999,14,35,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4276214,4276214 - FRYS 55G TURKISH DELIGHT 6CA,NZ55,CHRISTCHURCH DC,19,4,0,15,0,0,15,72,14,21,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,BISCUITS,4266687,4266687 - OREO 133G COOKIE SMORES 20CA,AU81,AU AMBIENT DC -GROC,17,2,14,1,0,0,15,999,30,58,Run-out SKU,Supply,Y,"Run out SKU, most of the stock had been consumed by now.",N,1,RCA Available
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4052688,4052688 - 180G CDM TOP DECK,NZ52,NZ DORMANT NI PLANT,15,0,0,0,15,0,15,999,30,51,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,4282974,4282974 - 220G TNCC PARTY MIX 16CA,NZ53,NZ ADC AUCKLAND,75,61,0,15,0,0,15,38,18,32,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,MEALS,840860,840860 - 23KG DIP  N  DESSERT MIX,AU85,AU CHILLED DC,18,4,0,15,0,0,15,999,14,21,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4266847,4266847 - CAD 144G CRMLK SHAREPACK 14CA,NZ52,NZ DORMANT NI PLANT,14,0,0,0,14,0,14,999,15,43,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,617559,617559 - PASCALL MILKSHAKES 3X2KG NZ,NZ53,NZ ADC AUCKLAND,43,29,4,11,0,0,14,74,24,52,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4253179,4253179 - 39G CADBURY CARAMILK TWIRL 2019,NZ53,NZ ADC AUCKLAND,63,48,0,14,0,0,14,63,22,43,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,BISCUITS,844908,844908 - 12KG PREMIUM CHOC DICED CRUMB,NZ53,NZ ADC AUCKLAND,24,10,0,14,0,0,14,88,25,32,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4277342,4277342 - 180G CAD CDM BYSBRRY NZ 15X4CA,NZ53,NZ ADC AUCKLAND,14,0,1,13,0,0,14,999,14,21,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,BISCUITS,4277426,4277426 - OREO 135G COOKIE CINNAMON BUN 20CA,AU51,AU VDC DANDENONG,153,139,0,14,0,0,14,77,32,60,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,4278397,4278397 - CAD 114G CDM TOP DECK BITES PILLOW 14CA,AU51,AU VDC DANDENONG,254,240,0,14,0,0,14,63,28,56,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,617569,617569 - PASCALL FRUIT BURST 12X400G NZ,NZ53,NZ ADC AUCKLAND,36,22,14,0,0,0,14,43,26,54,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,MEALS,845126,845126 - 250G PHILADELPHIA LIGHT CC BLOCK,AU85,AU CHILLED DC,53,39,14,0,0,0,14,22,14,35,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4278191,4278191 - TONE 360G ORANGE TWIST 20CA,NZ55,CHRISTCHURCH DC,22,8,2,11,0,0,14,46,21,42,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,BISCUITS,855357,855357 - 125G CAPT TABLE CLASSIC,AU87,PERTH DC,46,32,0,14,0,0,14,71,24,52,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,GUM & CANDY,4275411,4275411 - 150G PASCALL CHOC MALLOWS S CARAMEL,AU51,AU VDC DANDENONG,30,17,0,14,0,0,14,66,28,42,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4276013,4276013 - CAD 11X315G CARAMILK 4CA,NZ53,NZ ADC AUCKLAND,59,46,0,13,0,0,13,51,16,37,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,649955,649955 - 180G CADBURY CRUNCHIE SHAREPACK,AU51,AU VDC DANDENONG,13,0,0,13,0,0,13,332,15,43,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,4228652,4228652 - 170G PASCALL FRUIT BURST,NZ53,NZ ADC AUCKLAND,154,141,2,12,0,0,13,54,21,49,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,650138,650138 - 520G PASC MMALLOWS VANRASP,NZ55,CHRISTCHURCH DC,30,17,0,13,0,0,13,46,17,24,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,GUM & CANDY,4258910,4258910 - 1.1KG TNCC DDS PARTY MIX,AU51,AU VDC DANDENONG,24,11,0,13,0,0,13,57,15,29,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,4277338,4277338 - CAD 10X360G CDM SPC 2021 4CA,AU51,AU VDC DANDENONG,13,0,0,13,0,0,13,90,12,26,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,GUM & CANDY,4256468,4256468 - 220G SOUR PATCH KIDS MEGA DUO S 20CA,AU51,AU VDC DANDENONG,16,3,0,13,0,0,13,999,18,32,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,620736,620736 - 5KG SIENNA BUTTONS SG,AU51,AU VDC DANDENONG,36,24,0,13,0,0,13,52,16,30,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,4281159,4281159 - 120G PASCALL TT BOYSENBERRY LUMP NZ 14CA,NZ53,NZ ADC AUCKLAND,37,25,0,13,0,0,13,146,14,56,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,622948,622948 - 4.93KG CAD OS EGGS BULK,AU52,AU MDC RINGWOOD,28,16,0,13,0,0,13,999,14,329,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,BISCUITS,855358,855358 - 125G CAPT TABLE CRACKED PEPPER,AU87,PERTH DC,32,19,0,12,0,0,12,83,24,52,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4052673,4052673 - 180G CDM  HAZELNUT (S),NZ53,NZ ADC AUCKLAND,30,18,0,12,0,0,12,58,16,30,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,MEALS,4277624,4277624 - PHIL 150G PORTION ORIGINAL SPREAD 8CA,AU85,AU CHILLED DC,56,44,0,12,0,0,12,33,14,28,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,BISCUITS,4277426,4277426 - OREO 135G COOKIE CINNAMON BUN 20CA,NZ53,NZ ADC AUCKLAND,46,34,0,12,0,0,12,88,32,60,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,BISCUITS,4022548,4022548 - 100G RITZ ORIGINAL,AU81,AU AMBIENT DC -GROC,28,16,0,12,0,0,12,999,34,55,Run-out SKU,Supply,Y,"Run out SKU, no more receipts.",N,2,RCA Available
Jun-2022,202226,ANZ,New Zealand,BISCUITS,4267735,4267735 - 454G OREO CRUMBS (24),NZ53,NZ ADC AUCKLAND,32,20,3,9,0,0,12,55,32,39,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,GUM & CANDY,4260551,4260551 - STR 6X37.8G PASSIONFRUIT 6CA,AU51,AU VDC DANDENONG,12,0,0,0,12,0,12,999,30,58,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,13686,13686 - TONE 200G TBL MILK 5X10CA,AU51,AU VDC DANDENONG,77,66,12,0,0,0,12,55,35,63,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,4253722,4253722 - TNCC 200G SMOOTHIE ORCHARD BL 16CA,NZ55,CHRISTCHURCH DC,12,0,12,0,0,0,12,0,16,30,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4266569,4266569 - 45G CADBURY CARAMILK BAR,NZ53,NZ ADC AUCKLAND,40,29,0,12,0,0,12,66,18,46,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,4224708,4224708 - 150G CDM GIFT POUCH,AU51,AU VDC DANDENONG,11,0,1,0,11,0,11,999,1,29,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,4020336,4020336 - TONE 360G TBL MILK 2X10CA,AU51,AU VDC DANDENONG,385,0,11,0,0,373,11,34,37,65,Demand reduction (forward),Supply,Y,,,,RCA Available
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,4228652,4228652 - 170G PASCALL FRUIT BURST,NZ55,CHRISTCHURCH DC,24,12,0,11,0,0,11,39,16,23,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,4278073,4278073 - CAD 42X75G CDM MLK 100Y PACK 4CA,AU51,AU VDC DANDENONG,38,27,0,11,0,0,11,31,14,21,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,BISCUITS,4260070,4260070 - RITZ 300G CRACKER PEPPER 8CA,AU86,LINFOX BRISBANE DC,79,68,0,11,0,0,11,66,30,58,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,640656,640656 - 15G CADBURY STRAWBERRY FREDDO,AU51,AU VDC DANDENONG,32,21,0,11,0,0,11,58,14,42,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4279480,4279480 - 165G CAD CDM MORE NUTS SALTED TOFFEE,NZ53,NZ ADC AUCKLAND,15,4,0,11,0,0,11,117,28,42,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,BISCUITS,4051152,4051152 - 300G TOPZ CRACKERS ORIGINAL (ALDI),AU86,LINFOX BRISBANE DC,11,0,0,0,11,0,11,999,0,0,,,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,4228654,4228654 - 90G G B S ORGANIC DARK FT 85%,AU51,AU VDC DANDENONG,124,114,1,10,0,0,11,70,35,63,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,4068105,4068105 - 2KG PASCALL PARTY PACK REFRESH,NZ53,NZ ADC AUCKLAND,26,15,0,11,0,0,11,64,21,35,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,4001700,4001700 - 47G CAD CHERRY RIPE DOUBLE DIP,AU51,AU VDC DANDENONG,170,160,4,6,0,0,10,45,15,43,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,4265623,4265623 - 220G SOUR PATCH KIDS BERRY 20CA,NZ53,NZ ADC AUCKLAND,21,10,0,10,0,0,10,36,20,21,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,4282977,4282977 - 220G TNCC SOURS SQUIRMS 16CA,NZ55,CHRISTCHURCH DC,23,12,0,10,0,0,10,51,14,28,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,GUM & CANDY,4252593,4252593 - TNCC 200G SNAKES MEA 12CA,AU51,AU VDC DANDENONG,13,3,0,10,0,0,10,999,7,35,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,MEALS,4270001,4270001 - KRAFT DAIRYLEA SINGLES (12S) 60% ELIGHT,AU85,AU CHILLED DC,48,38,0,10,0,0,10,54,0,30,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,621766,621766 - 1KG X 6 PASCALL MARSHMALLOWS - NZ,NZ53,NZ ADC AUCKLAND,24,0,10,0,0,14,10,15,21,28,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4281137,4281137 - 20G CAD BUZZ BAR 6CA,NZ53,NZ ADC AUCKLAND,12,2,0,10,0,0,10,81,14,15,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,BISCUITS,4277746,4277746 - OREO 370G ORIGINAL 5CA CKG,AU87,PERTH DC,10,0,0,10,0,0,10,88,31,59,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,BISCUITS,4253102,4253102 - RITZ 180G CRACKER BITES SOUR CREAM 6CA,AU87,PERTH DC,16,7,9,0,0,0,9,57,28,56,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,621390,621390 - 15G CADBURY HALF FLAKE,AU51,AU VDC DANDENONG,34,25,9,0,0,0,9,47,18,90,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,GUM & CANDY,4258908,4258908 - 1.1KG TNCC DDS SNAKES,AU51,AU VDC DANDENONG,16,7,0,9,0,0,9,57,16,30,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,GUM & CANDY,4004666,4004666 - 180G TNCC CHEWS FRUITY MIX,AU51,AU VDC DANDENONG,75,65,2,8,0,0,9,56,27,48,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,GUM & CANDY,4260628,4260628 - STR 6X37.8G LEMONADE 6CA,AU51,AU VDC DANDENONG,9,0,2,0,7,0,9,999,35,63,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,GUM & CANDY,4256112,4256112 - TNCC 200G BERRY BLISS 12CA.,AU51,AU VDC DANDENONG,17,7,0,9,0,0,9,999,7,35,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,4282978,4282978 - 180G TNCC VEGAN FRUIT MIX 18CA,NZ55,CHRISTCHURCH DC,14,5,0,9,0,0,9,63,14,28,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,MEALS,4280647,4280647 - 226G PHILLY CREAM CHEESE BK EXPORT,AU85,AU CHILLED DC,33,24,0,9,0,0,9,24,7,21,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,GUM & CANDY,4282976,4282976 - 220G TNCC SOFT JELLIES FRUIT SALAD 18CA,NZ55,CHRISTCHURCH DC,20,11,0,9,0,0,9,51,14,28,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,CHOCOLATE,620768,620768 - 15KG JULIUS BUTTONS,AU51,AU VDC DANDENONG,31,22,0,9,0,0,9,45,17,31,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,Australia,GUM & CANDY,4281359,4281359 - 180G TNCC FRUIT SALAD 12CA,AU51,AU VDC DANDENONG,15,6,0,9,0,0,9,53,14,28,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4266542,4266542 - 340G CADBURY SCORCHED SULTANAS 21,NZ53,NZ ADC AUCKLAND,9,0,0,9,0,0,9,56,14,15,,Supply,Y,,,,RCA Missing
Jun-2022,202226,ANZ,New Zealand,CHOCOLATE,4020336,4020336 - TONE 360G TBL MILK 2X10CA,NZ53,NZ ADC AUCKLAND,32,23,9,0,0,0,9,31,21,35,,Supply,Y,,,,RCA Missing
